cut1,cut2,acc_final,acc_cost,comm_total,comm_cost,comp_total,comp_cost,comp_client_total,comp_cost_client,comp_server_total,comp_cost_server,privacy_score_global,privacy_score_label,privacy_score_sample,privacy_cost,J
0,0,0.8112,0.18879999999999997,13187.199999999966,1.0,1364.8509064437822,0.9280455639235675,1364.83,0.928029,0.025033134035766125,1.702155809349843e-05,0.3306438791968408,0.5309330123903456,0.13035474600333596,0.3306438791968408,0.6118723607801021
0,1,0.8124,0.1876,9091.200000000017,0.6610169491525457,1226.9322520736605,0.8125831078789963,1210.33,0.801588,16.60099875740707,0.01099465039034553,0.3316118265223444,0.4842848520575325,0.17893880098715625,0.3316118265223444,0.49820297088847165
0,2,0.8161,0.18389999999999995,7452.800000000015,0.5254237288135621,1014.5995506122708,0.6348228525946181,974.757,0.609894,39.84230547584593,0.024928855922377924,0.34926908995001354,0.5537489026233638,0.14478927727666324,0.34926908995001354,0.4233539178395484
0,3,0.8119,0.18810000000000004,7247.999999999969,0.5084745762711854,539.932538151741,0.23744209716067513,446.93,0.196543,93.00291554257274,0.040899197118362096,0.3350521557008063,0.5290583984174223,0.14104591298419036,0.3350521557008063,0.3172672072831667
0,4,0.8069,0.19310000000000005,7145.6000000000095,0.5000000000000023,278.4601924540475,0.0185432153533481,158.22,0.0105362,120.23990061786026,0.008007012965022273,0.315791009516932,0.49344524377836957,0.13813677525549445,0.315791009516932,0.25685855621757064
0,5,0.815,0.18500000000000005,8681.600000000026,0.6271186440678006,256.31052236352116,0.0,132.884,0,123.42687850166112,0.0,0.3219692638987497,0.4830510818176209,0.16088744597987847,0.3219692638987497,0.2835219769916376
1,1,0.812,0.18799999999999994,4995.199999999992,0.3220338983050851,1375.5536135500297,0.9370056342958951,1375.53,0.936988,0.02549480926245451,1.736666582014704e-05,0.33020043494686135,0.48401060843717864,0.1763902614565441,0.33020043494686135,0.4443099918869604
1,2,0.8125,0.1875,3356.800000000014,0.18644067796610356,1164.2891686568037,0.7601396998530973,1140.79,0.744796,23.50096566323191,0.015343281949548744,0.3168385416464988,0.4798197257259023,0.15385735756709523,0.3168385416464988,0.3627297298664249
1,3,0.8129,0.18710000000000004,3152.0000000000146,0.1694915254237307,686.813475612551,0.36040757897172865,610.559,0.320393,76.25443116948009,0.04001475786296645,0.3386350951041467,0.4902654148528457,0.1870047753554477,0.3386350951041467,0.26390854987490153
1,4,0.8108,0.18920000000000003,3049.6000000000076,0.16101694915254364,436.3093644650653,0.1506910612573787,329.578,0.113829,106.73115712497383,0.036862448176214015,0.32598167277483736,0.4939197278505791,0.15804361769909558,0.32598167277483736,0.20672242079618994
1,5,0.8088,0.19120000000000004,4585.599999999992,0.2881355932203393,412.84417059179395,0.1310465184031607,303.503,0.0963391,109.34096397738904,0.03470741182452112,0.33677011815809105,0.49260078813747016,0.18093944817871196,0.33677011815809105,0.23678805744539777
2,2,0.814,0.18600000000000005,1718.4000000000062,0.0508474576271195,1361.0172736085951,0.9248361310535518,1360.99,0.924819,0.024866992607712746,1.6897576305756807e-05,0.33833507380455485,0.4974256518323685,0.1792444957767412,0.33833507380455485,0.3750046656213065
2,3,0.8098,0.19020000000000004,1513.599999999997,0.033898305084745804,899.4852073118091,0.5384516628949262,846.09,0.506488,53.394719772040844,0.03196325566819194,0.3268372926655217,0.4853304268032684,0.16834415852777504,0.3268372926655217,0.27234681516129844
2,4,0.8127,0.18730000000000002,1411.2000000000048,0.025423728813559997,639.732975599356,0.3209928225839401,557.962,0.279963,81.77100095245987,0.04102946917290435,0.3377336404189752,0.5020002055618082,0.17346707527614216,0.3377336404189752,0.2178625479541188
2,5,0.8124,0.1876,2947.199999999999,0.15254237288135644,616.5991638442501,0.3016257055313831,532.167,0.260323,84.4322792654857,0.041302271064233426,0.3397880961508506,0.5037765073927709,0.17579968490893033,0.3397880961508506,0.24538904364089753
3,3,0.807,0.19299999999999995,1308.8000000000025,0.016949152542373336,1382.4278802536428,0.9427606187882361,1382.4,0.942744,0.02387288212776184,1.6280352449849308e-05,0.34270548758069747,0.49879625954919876,0.18661471561219617,0.34270548758069747,0.3738538147278267
3,4,0.8087,0.19130000000000003,1206.4000000000005,0.008474576271186715,1106.9335619704798,0.7121228507461063,1078.35,0.693737,28.5787507398054,0.018385549184509558,0.3430771430539699,0.49946097735519074,0.1866933087527491,0.3430771430539699,0.3137436425178157
3,5,0.8157,0.18430000000000002,2742.3999999999974,0.1355932203389834,1138.1960826199502,0.7382951436300336,1105.04,0.716791,33.15195505693555,0.021504139571484795,0.3382731370248711,0.4890595114386806,0.18748676261106162,0.3382731370248711,0.349115375248472
4,4,0.8005,0.1995,1103.9999999999975,0.0,1450.7997017456219,1.0,1450.78,0.999984,0.023882604204118252,1.646168259848853e-05,0.351600582819341,0.5003894549452557,0.20281171069342627,0.351600582819341,0.38777514570483523
4,5,0.8135,0.1865,2639.9999999999973,0.12711864406779694,1397.4599700849503,0.9553451529060617,1394.57,0.95337,2.8893265277147293,0.0019752294537977873,0.3401665968639495,0.48132279697892943,0.19901039674896956,0.3401665968639495,0.4022825984594521
5,5,0.8136,0.1864,4176.000000000016,0.2542372881355955,1426.8695705002174,0.9799662218306713,1426.85,0.97995,0.023060607723891735,1.58378993367831e-05,0.3518733339807524,0.5013007877480771,0.20244588021342771,0.3518733339807524,0.4431192109867548
